RAM,Front Camera,Back Camera,Battery Capacity,Screen Size,Launched Price (USA),ROM,Company_Apple,Company_Honor,Company_Oppo,Company_Other,Company_Samsung,Company_Vivo,Processor_Avg_Price_Scaled,Cluster,PhanKhuc
12.0,32.0,50.0,5.0,6.67,790.77,0.5,0,0,0,1,0,0,7.749200000000001,0,can cao cap
12.0,32.0,50.0,5.0,6.67,899.0,1.0,0,0,0,1,0,0,7.749200000000001,0,can cao cap
12.0,32.0,50.0,5.0,6.67,599.0,0.25,0,0,0,1,0,0,6.49,0,can cao cap
12.0,32.0,50.0,5.0,6.67,699.0,0.5,0,0,0,1,0,0,6.49,0,can cao cap
12.0,32.0,50.0,5.0,6.73,799.0,0.25,0,0,0,1,0,0,11.306666666666668,0,can cao cap
12.0,32.0,50.0,5.0,6.73,899.0,0.5,0,0,0,1,0,0,11.306666666666668,0,can cao cap
12.0,32.0,50.0,4.61,6.36,699.0,0.25,0,0,0,1,0,0,11.306666666666668,0,can cao cap
12.0,32.0,50.0,4.61,6.36,799.0,0.5,0,0,0,1,0,0,11.306666666666668,0,can cao cap
8.0,16.0,200.0,5.11,6.67,374.9,0.125,0,0,0,1,0,0,4.009666666666667,0,can cao cap
12.0,16.0,200.0,5.11,6.67,399.0,0.25,0,0,0,1,0,0,4.009666666666667,0,can cao cap
16.0,16.0,200.0,5.11,6.67,429.0,0.5,0,0,0,1,0,0,4.009666666666667,0,can cao cap
8.0,16.0,108.0,5.5,6.67,349.0,0.125,0,0,0,1,0,0,3.64,2,thap
12.0,16.0,108.0,5.5,6.67,379.0,0.25,0,0,0,1,0,0,3.64,0,can cao cap
6.0,16.0,108.0,5.0,6.67,299.0,0.125,0,0,0,1,0,0,3.14,2,thap
8.0,16.0,108.0,5.0,6.67,329.0,0.25,0,0,0,1,0,0,3.14,2,thap
6.0,16.0,50.0,5.0,6.67,279.0,0.125,0,0,0,1,0,0,2.94,2,thap
8.0,16.0,50.0,5.0,6.67,309.0,0.25,0,0,0,1,0,0,2.94,2,thap
4.0,16.0,50.0,5.0,6.67,249.0,0.125,0,0,0,1,0,0,2.334,2,thap
6.0,16.0,50.0,5.0,6.67,279.0,0.25,0,0,0,1,0,0,2.334,2,thap
4.0,8.0,50.0,5.0,6.5,199.0,0.0625,0,0,0,1,0,0,2.297333333333333,2,thap
6.0,8.0,50.0,5.0,6.5,229.0,0.125,0,0,0,1,0,0,2.297333333333333,2,thap
8.0,16.0,50.0,5.1,6.67,499.0,0.125,0,0,0,1,0,0,7.823333333333334,2,thap
12.0,16.0,50.0,5.1,6.67,549.0,0.25,0,0,0,1,0,0,7.823333333333334,0,can cao cap
16.0,16.0,50.0,5.1,6.67,599.0,0.5,0,0,0,1,0,0,7.823333333333334,0,can cao cap
4.0,8.0,48.0,5.0,6.5,199.0,0.0625,0,0,0,1,0,0,2.14,2,thap
6.0,8.0,48.0,5.0,6.5,229.0,0.125,0,0,0,1,0,0,2.14,2,thap
6.0,16.0,64.0,5.0,6.8,249.0,0.125,0,0,0,1,0,0,2.315,2,thap
2.0,5.0,13.0,5.0,6.52,149.0,0.03125,0,0,0,1,0,0,1.2525,2,thap
4.0,8.0,48.0,5.0,6.5,199.0,0.0625,0,0,0,1,0,0,1.99,2,thap
4.0,16.0,13.0,4.05,6.22,179.0,0.0625,0,0,0,1,0,0,1.79,2,thap
3.0,5.0,13.0,4.0,6.09,149.0,0.03125,0,0,0,1,0,0,1.49,2,thap
4.0,16.0,16.0,4.05,6.3,219.0,0.0625,0,0,0,1,0,0,2.54,2,thap
6.0,16.0,16.0,4.05,6.3,249.0,0.125,0,0,0,1,0,0,2.54,2,thap
6.0,32.0,48.0,4.0,6.39,429.0,0.125,0,0,0,1,0,0,7.004285714285714,2,thap
8.0,32.0,48.0,4.0,6.39,479.0,0.25,0,0,0,1,0,0,7.004285714285714,0,can cao cap
6.0,16.0,16.0,3.35,6.39,299.0,0.0625,0,0,0,1,0,0,2.54,2,thap
8.0,32.0,50.0,5.0,6.7,499.0,0.125,0,0,0,1,0,0,6.865,0,can cao cap
12.0,32.0,50.0,5.0,6.7,549.0,0.25,0,0,0,1,0,0,6.865,0,can cao cap
8.0,50.0,50.0,4.5,6.7,549.0,0.125,0,0,0,1,0,0,6.615,0,can cao cap
12.0,50.0,50.0,4.5,6.7,599.0,0.25,0,0,0,1,0,0,6.615,0,can cao cap
8.0,32.0,50.0,3.5,6.67,999.0,0.125,0,0,0,1,0,0,7.823333333333334,0,can cao cap
12.0,32.0,50.0,3.5,6.67,1099.0,0.25,0,0,0,1,0,0,7.823333333333334,0,can cao cap
8.0,16.0,50.0,5.0,6.5,299.0,0.125,0,0,0,1,0,0,3.7,2,thap
12.0,16.0,50.0,5.0,6.5,349.0,0.25,0,0,0,1,0,0,3.7,2,thap
4.0,16.0,50.0,5.0,6.8,199.0,0.0625,0,0,0,1,0,0,1.9218181818181816,2,thap
6.0,16.0,50.0,5.0,6.8,249.0,0.125,0,0,0,1,0,0,1.9218181818181816,2,thap
6.0,25.0,48.0,3.5,6.3,299.0,0.125,0,0,0,1,0,0,3.24,2,thap
8.0,25.0,48.0,3.5,6.3,349.0,0.25,0,0,0,1,0,0,3.24,2,thap
6.0,32.0,64.0,5.0,6.7,399.0,0.125,0,0,0,1,0,0,3.7,2,thap
8.0,32.0,64.0,5.0,6.7,449.0,0.25,0,0,0,1,0,0,3.7,2,thap
4.0,8.0,48.0,5.0,6.5,199.0,0.0625,0,0,0,1,0,0,2.14,2,thap
6.0,8.0,48.0,5.0,6.5,229.0,0.125,0,0,0,1,0,0,2.14,2,thap
4.0,16.0,50.0,5.0,6.6,249.0,0.0625,0,0,0,1,0,0,2.315,2,thap
6.0,16.0,50.0,5.0,6.6,279.0,0.125,0,0,0,1,0,0,2.315,2,thap
3.0,5.0,13.0,5.0,6.5,149.0,0.03125,0,0,0,1,0,0,1.515,2,thap
4.0,5.0,13.0,5.0,6.5,179.0,0.0625,0,0,0,1,0,0,1.515,2,thap
8.0,16.0,50.0,5.0,6.78,320.0,0.125,0,0,0,1,0,0,3.45,2,thap
8.0,16.0,50.0,5.0,6.78,370.0,0.25,0,0,0,1,0,0,3.45,2,thap
8.0,32.0,64.0,4.5,6.7,300.0,0.125,0,0,0,1,0,0,4.364,2,thap
12.0,32.0,64.0,4.5,6.7,350.0,0.25,0,0,0,1,0,0,4.364,0,can cao cap
8.0,32.0,50.0,4.31,6.4,400.0,0.25,0,0,0,1,0,0,4.25,2,thap
12.0,32.0,50.0,4.31,6.4,450.0,0.5,0,0,0,1,0,0,4.25,0,can cao cap
8.0,16.0,50.0,5.0,6.49,270.0,0.125,0,0,0,1,0,0,2.73,2,thap
8.0,16.0,50.0,5.0,6.49,320.0,0.25,0,0,0,1,0,0,2.73,2,thap
4.0,16.0,50.0,5.0,6.72,200.0,0.125,0,0,0,1,0,0,2.25,2,thap
8.0,16.0,50.0,5.0,6.72,250.0,0.25,0,0,0,1,0,0,2.25,2,thap
6.0,16.0,50.0,5.0,6.5,250.0,0.125,0,0,0,1,0,0,3.1,2,thap
8.0,16.0,50.0,5.0,6.5,300.0,0.25,0,0,0,1,0,0,3.1,2,thap
8.0,32.0,50.0,4.7,6.7,450.0,0.25,0,0,0,1,0,0,4.133333333333333,2,thap
12.0,32.0,50.0,4.7,6.7,500.0,0.5,0,0,0,1,0,0,4.133333333333333,0,can cao cap
12.0,32.0,50.0,4.0,6.67,1199.0,0.5,0,0,0,1,0,0,7.823333333333334,0,can cao cap
8.0,32.0,50.0,3.8,6.67,999.0,0.25,0,0,0,1,0,0,6.865,0,can cao cap
8.0,32.0,50.0,5.0,6.67,320.0,0.125,0,0,0,1,0,0,3.1,2,thap
12.0,32.0,50.0,5.0,6.67,370.0,0.25,0,0,0,1,0,0,3.1,0,can cao cap
8.0,32.0,50.0,4.3,6.5,300.0,0.25,0,0,0,1,0,0,3.0380000000000003,2,thap
12.0,32.0,50.0,4.3,6.5,350.0,0.5,0,0,0,1,0,0,3.0380000000000003,0,can cao cap
4.0,8.0,13.0,5.0,6.5,150.0,0.0625,0,0,0,1,0,0,1.7366666666666666,2,thap
4.0,8.0,13.0,5.0,6.5,180.0,0.125,0,0,0,1,0,0,1.7366666666666666,2,thap
8.0,32.0,50.0,4.7,6.7,450.0,0.25,0,0,0,1,0,0,4.133333333333333,2,thap
12.0,32.0,50.0,4.7,6.7,500.0,0.5,0,0,0,1,0,0,4.133333333333333,0,can cao cap
12.0,60.0,200.0,5.0,6.9,1499.0,0.5,0,0,0,1,0,0,11.306666666666668,0,can cao cap
6.0,16.0,50.0,5.0,6.8,300.0,0.25,0,0,0,1,0,0,3.25,2,thap
8.0,16.0,50.0,5.0,6.8,350.0,0.5,0,0,0,1,0,0,3.25,2,thap
12.0,60.0,200.0,5.0,6.9,1499.0,0.5,0,0,0,1,0,0,11.306666666666668,0,can cao cap
8.0,32.0,50.0,4.4,6.55,699.0,0.125,0,0,0,1,0,0,7.24,0,can cao cap
12.0,32.0,50.0,4.4,6.55,749.0,0.25,0,0,0,1,0,0,7.24,0,can cao cap
6.0,32.0,64.0,4.02,6.28,499.0,0.125,0,0,0,1,0,0,4.74,2,thap
8.0,32.0,64.0,4.02,6.28,549.0,0.25,0,0,0,1,0,0,4.74,0,can cao cap
6.0,16.0,50.0,5.0,6.6,399.0,0.125,0,0,0,1,0,0,4.74,2,thap
8.0,16.0,50.0,5.0,6.6,449.0,0.25,0,0,0,1,0,0,4.74,2,thap
4.0,16.0,50.0,5.0,6.5,349.0,0.125,0,0,0,1,0,0,3.74,2,thap
6.0,16.0,50.0,5.0,6.5,399.0,0.25,0,0,0,1,0,0,3.74,2,thap
4.0,16.0,50.0,5.0,6.4,299.0,0.125,0,0,0,1,0,0,3.85,2,thap
4.0,16.0,50.0,5.0,6.5,279.0,0.125,0,0,0,1,0,0,3.85,2,thap
3.0,8.0,16.0,5.0,6.5,199.0,0.0625,0,0,0,1,0,0,1.89,2,thap
2.0,5.0,16.0,4.02,6.5,179.0,0.03125,0,0,0,1,0,0,1.89,2,thap
4.0,5.0,16.0,4.02,6.5,199.0,0.0625,0,0,0,1,0,0,1.89,2,thap
4.0,16.0,50.0,5.0,6.5,249.0,0.0625,0,0,0,1,0,0,1.89,2,thap
8.0,13.0,50.0,4.1,6.5,699.0,0.125,0,0,0,1,0,0,9.656666666666666,0,can cao cap
8.0,13.0,50.0,4.36,6.6,899.0,0.125,0,0,0,1,0,0,9.656666666666666,0,can cao cap
8.0,10.7,40.0,4.0,6.67,1299.0,0.125,0,0,0,1,0,0,9.656666666666666,0,can cao cap
8.0,13.0,64.0,4.2,6.5,799.0,0.125,0,0,0,1,0,0,7.99,0,can cao cap
8.0,32.0,50.0,4.3,6.57,499.0,0.125,0,0,0,1,0,0,5.8025,2,thap
8.0,32.0,50.0,4.0,6.72,599.0,0.125,0,0,0,1,0,0,5.8025,0,can cao cap
8.0,13.0,50.0,4.1,6.5,649.0,0.125,0,0,0,1,0,0,5.8025,2,thap
8.0,13.0,50.0,4.46,6.7,999.0,0.125,0,0,0,1,0,0,11.19,0,can cao cap
8.0,13.0,50.0,4.7,6.74,1199.0,0.125,0,0,0,1,0,0,11.19,0,can cao cap
8.0,60.0,50.0,4.0,6.67,499.0,0.125,0,0,0,1,0,0,5.8025,0,can cao cap
8.0,60.0,50.0,4.5,6.78,599.0,0.125,0,0,0,1,0,0,5.8025,0,can cao cap
8.0,16.0,108.0,4.5,6.67,399.0,0.125,0,0,0,1,0,0,3.85,2,thap
8.0,13.0,48.0,4.815,6.67,999.0,0.125,0,0,0,1,0,0,11.19,0,can cao cap
8.0,13.0,48.0,4.815,6.67,1099.0,0.125,0,0,0,1,0,0,11.19,0,can cao cap
8.0,13.0,48.0,5.1,6.73,1299.0,0.125,0,0,0,1,0,0,11.19,0,can cao cap
12.0,13.0,50.0,4.75,6.7,1099.0,0.125,0,0,0,1,0,0,8.524545454545455,0,can cao cap
12.0,13.0,50.0,5.0,6.82,1299.0,0.125,0,0,0,1,0,0,8.524545454545455,0,can cao cap
12.0,13.0,50.0,5.2,6.82,1499.0,0.125,0,0,0,1,0,0,8.524545454545455,0,can cao cap
8.0,60.0,50.0,4.5,6.7,499.0,0.125,0,0,0,1,0,0,5.8025,0,can cao cap
8.0,60.0,50.0,4.5,6.78,599.0,0.125,0,0,0,1,0,0,5.8025,0,can cao cap
12.0,60.0,50.0,4.5,6.78,699.0,0.125,0,0,0,1,0,0,5.8025,0,can cao cap
12.0,13.0,50.0,4.9,6.8,999.0,0.125,0,0,0,1,0,0,10.847142857142858,0,can cao cap
12.0,13.0,50.0,5.05,6.8,1099.0,0.125,0,0,0,1,0,0,10.847142857142858,0,can cao cap
12.0,13.0,50.0,5.05,6.8,1199.0,0.125,0,0,0,1,0,0,10.847142857142858,0,can cao cap
16.0,13.0,50.0,5.2,6.8,1299.0,0.125,0,0,0,1,0,0,10.847142857142858,0,can cao cap
12.0,13.0,50.0,4.9,6.7,899.0,0.125,0,0,0,1,0,0,10.847142857142858,0,can cao cap
12.0,13.0,50.0,5.0,6.8,999.0,0.125,0,0,0,1,0,0,10.847142857142858,0,can cao cap
12.0,13.0,50.0,5.0,6.8,1099.0,0.125,0,0,0,1,0,0,10.847142857142858,0,can cao cap
8.0,60.0,50.0,4.5,6.7,499.0,0.125,0,0,0,1,0,0,8.524545454545455,0,can cao cap
8.0,60.0,50.0,4.5,6.78,599.0,0.125,0,0,0,1,0,0,8.524545454545455,0,can cao cap
8.0,50.0,50.0,4.6,6.7,529.0,0.25,0,0,0,1,0,0,8.524545454545455,0,can cao cap
8.0,50.0,50.0,4.6,6.7,599.0,0.5,0,0,0,1,0,0,8.524545454545455,0,can cao cap
8.0,60.0,50.0,4.6,6.78,649.0,0.25,0,0,0,1,0,0,8.524545454545455,0,can cao cap
8.0,60.0,50.0,4.6,6.78,729.0,0.5,0,0,0,1,0,0,8.524545454545455,0,can cao cap
4.0,8.0,50.0,5.0,6.56,229.0,0.125,0,0,0,1,0,0,2.29,2,thap
4.0,8.0,48.0,5.05,6.52,169.0,0.0625,0,0,0,1,0,0,1.79,2,thap
